deliberation,comparisonToCurrentSystem,votingDecisions,partyRepresentation,voterTurnout,strategicVoting,moderateCandidates,moneyInPolitics,other,notRelevant
2/EVALUATED20230608-a1r-nc-session2-a_transcript.csv,0.05714285714285714,0.04285714285714286,0.07142857142857142,0.0,0.02857142857142857,0.014285714285714285,0.04285714285714286,0.7142857142857143,0.02857142857142857
2/EVALUATED20230603-a1r-yc-session2-j_transcript.csv,0.014705882352941176,0.04411764705882353,0.0,0.029411764705882353,0.0,0.0,0.014705882352941176,0.8235294117647058,0.07352941176470588
2/EVALUATED20230603-a1r-yc-session2-b_transcript.csv,0.06,0.0,0.02,0.02,0.0,0.0,0.0,0.74,0.16
2/EVALUATED20230608-a1r-yc-session2-f_transcript.csv,0.07407407407407407,0.0,0.0,0.07407407407407407,0.0,0.0,0.037037037037037035,0.7407407407407407,0.07407407407407407
2/EVALUATED20230608-a1r-nc-session2-i_transcript.csv,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.42857142857142855,0.09523809523809523
2/EVALUATED20230603-a1r-nc-session2-m_transcript.csv,0.0625,0.0,0.05357142857142857,0.026785714285714284,0.0,0.0,0.08928571428571429,0.6607142857142857,0.10714285714285714
2/EVALUATED20230608-a1r-nc-session2-f_transcript.csv,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
2/EVALUATED20230603-a1r-nc-session2-b_transcript.csv,0.08139534883720931,0.011627906976744186,0.046511627906976744,0.046511627906976744,0.0,0.0,0.046511627906976744,0.6976744186046512,0.06976744186046512
2/EVALUATED20230603-a1r-yc-session2-m_transcript.csv,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.06521739130434782,0.6521739130434783,0.08695652173913043
2/EVALUATED20230608-a1r-yc-session2-i_transcript.csv,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.75,0.125
2/EVALUATED20230608-a1r-yc-session2-a_transcript.csv,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.75,0.08333333333333333
2/EVALUATED20230603-a1r-yc-session2-e_transcript.csv,0.04878048780487805,0.0,0.04878048780487805,0.0,0.0,0.0,0.012195121951219513,0.8170731707317073,0.07317073170731707
2/EVALUATED20230603-a1r-nc-session2-j_transcript.csv,0.0,0.0,0.018518518518518517,0.0,0.0,0.037037037037037035,0.1111111111111111,0.6851851851851852,0.14814814814814814
2/EVALUATED20230608-a1r-nc-session2-n_transcript.csv,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.7,0.0
2/EVALUATED20230608-a1r-yc-session2-k_transcript.csv,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.08333333333333333,0.625,0.08333333333333333
2/EVALUATED20230603-a1r-yc-session2-o_transcript.csv,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.9166666666666666,0.0
2/EVALUATED20230608-a1r-nc-session2-d_transcript.csv,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.6666666666666666,0.16666666666666666
2/EVALUATED20230608-a1r-nc-session2-l_transcript.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2
2/EVALUATED20230603-a1r-nc-session2-h_transcript.csv,0.06666666666666667,0.0,0.0,0.05,0.0,0.0,0.016666666666666666,0.7,0.16666666666666666
2/EVALUATED20230603-a1r-yc-session2-g_transcript.csv,0.0625,0.0,0.0,0.0,0.0,0.0,0.125,0.6875,0.125
2/EVALUATED20230608-a1r-yc-session2-c_transcript.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222
2/EVALUATED20230603-a1r-yc-session2-h_transcript.csv,0.046511627906976744,0.023255813953488372,0.03488372093023256,0.046511627906976744,0.0,0.011627906976744186,0.023255813953488372,0.7441860465116279,0.06976744186046512
2/EVALUATED20230608-a1r-yc-session2-l_transcript.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2/EVALUATED20230608-a1r-nc-session2-c_transcript.csv,0.06896551724137931,0.034482758620689655,0.06896551724137931,0.0,0.0,0.0,0.034482758620689655,0.7931034482758621,0.0
2/EVALUATED20230603-a1r-nc-session2-g_transcript.csv,0.029850746268656716,0.014925373134328358,0.07462686567164178,0.029850746268656716,0.014925373134328358,0.014925373134328358,0.08955223880597014,0.6865671641791045,0.04477611940298507
2/EVALUATED20230603-a1r-nc-session2-o_transcript.csv,0.018518518518518517,0.05555555555555555,0.018518518518518517,0.018518518518518517,0.0,0.0,0.09259259259259259,0.7037037037037037,0.09259259259259259
2/EVALUATED20230608-a1r-nc-session2-k_transcript.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2
2/EVALUATED20230608-a1r-yc-session2-d_transcript.csv,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.9047619047619048,0.0
2/EVALUATED20230608-a1r-nc-session2-j_transcript.csv,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.875,0.0
2/EVALUATED20230603-a1r-nc-session2-n_transcript.csv,0.01818181818181818,0.0,0.07272727272727272,0.0,0.0,0.0,0.0,0.8,0.10909090909090909
2/EVALUATED20230603-a1r-yc-session2-a_transcript.csv,0.058823529411764705,0.014705882352941176,0.014705882352941176,0.058823529411764705,0.0,0.014705882352941176,0.0,0.8088235294117647,0.029411764705882353
2/EVALUATED20230608-a1r-yc-session2-e_transcript.csv,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.8333333333333334,0.0
2/EVALUATED20230608-a1r-yc-session2-m_transcript.csv,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
2/EVALUATED20230603-a1r-yc-session2-i_transcript.csv,0.01818181818181818,0.0,0.0,0.01818181818181818,0.0,0.0,0.07272727272727272,0.6909090909090909,0.2
2/EVALUATED20230603-a1r-nc-session2-f_transcript.csv,0.07207207207207207,0.036036036036036036,0.12612612612612611,0.0,0.009009009009009009,0.018018018018018018,0.02702702702702703,0.6306306306306306,0.08108108108108109
2/EVALUATED20230608-a1r-nc-session2-b_transcript.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2/EVALUATED20230603-a1r-nc-session2-i_transcript.csv,0.028985507246376812,0.0,0.043478260869565216,0.057971014492753624,0.014492753623188406,0.0,0.043478260869565216,0.6376811594202898,0.17391304347826086
2/EVALUATED20230608-a1r-nc-session2-m_transcript.csv,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.9230769230769231,0.0
2/EVALUATED20230603-a1r-yc-session2-f_transcript.csv,0.060240963855421686,0.0,0.012048192771084338,0.012048192771084338,0.024096385542168676,0.012048192771084338,0.07228915662650602,0.7349397590361446,0.07228915662650602
2/EVALUATED20230603-a1r-yc-session2-n_transcript.csv,0.05357142857142857,0.017857142857142856,0.017857142857142856,0.0,0.017857142857142856,0.0,0.05357142857142857,0.8035714285714286,0.03571428571428571
2/EVALUATED20230608-a1r-yc-session2-j_transcript.csv,0.05128205128205128,0.0,0.02564102564102564,0.05128205128205128,0.0,0.0,0.05128205128205128,0.7435897435897436,0.07692307692307693
2/EVALUATED20230608-a1r-nc-session2-e_transcript-2.csv,0.04,0.04,0.04,0.0,0.0,0.0,0.04,0.8,0.04
2/EVALUATED20230603-a1r-nc-session2-a_transcript.csv,0.031746031746031744,0.015873015873015872,0.09523809523809523,0.015873015873015872,0.0,0.0,0.015873015873015872,0.7619047619047619,0.06349206349206349
