deliberation,comparisonToCurrentSystem,votingDecisions,partyRepresentation,voterTurnout,strategicVoting,moderateCandidates,moneyInPolitics,other,notRelevant
EVALUATED20230603-a1r-nc-session1-c_transcript.csv,0.08163265306122448,0.05102040816326531,0.15306122448979592,0.02040816326530612,0.0,0.09183673469387756,0.030612244897959183,0.5,0.07142857142857142
EVALUATED20230606-a1r-nc-session1-o_transcript .csv,0.07936507936507936,0.031746031746031744,0.19047619047619047,0.1111111111111111,0.0,0.07936507936507936,0.0,0.4444444444444444,0.06349206349206349
EVALUATED20230603-a1r-yc-session1-f_transcript 2.csv,0.03669724770642202,0.09174311926605505,0.24770642201834864,0.01834862385321101,0.09174311926605505,0.009174311926605505,0.045871559633027525,0.44036697247706424,0.01834862385321101
EVALUATED20230603-a1r-nc-session1-b_transcript.csv,0.05952380952380952,0.011904761904761904,0.2261904761904762,0.023809523809523808,0.0,0.023809523809523808,0.15476190476190477,0.4166666666666667,0.08333333333333333
EVALUATED20230603-a1r-yc-session1-m_transcript.csv,0.10084033613445378,0.04201680672268908,0.2773109243697479,0.05042016806722689,0.01680672268907563,0.06722689075630252,0.008403361344537815,0.40336134453781514,0.03361344537815126
EVALUATED20230603-a1r-yc-session1-e_transcript.csv,0.03968253968253968,0.07936507936507936,0.21428571428571427,0.03968253968253968,0.007936507936507936,0.015873015873015872,0.015873015873015872,0.5793650793650794,0.007936507936507936
EVALUATED20230603-a1r-nc-session1-j_transcript.csv,0.075,0.05,0.3,0.0125,0.025,0.05,0.05,0.3875,0.05
EVALUATED20230603-a1r-nc-session1-e_transcript.csv,0.06,0.06,0.12,0.06,0.02,0.04,0.02,0.62,0.0
EVALUATED20230603-a1r-yc-session1-j_transcript.csv,0.07692307692307693,0.07051282051282051,0.21153846153846154,0.12179487179487179,0.038461538461538464,0.019230769230769232,0.0641025641025641,0.36538461538461536,0.03205128205128205
EVALUATED20230603-a1r-yc-session1-b_transcript.csv,0.10256410256410256,0.01282051282051282,0.15384615384615385,0.038461538461538464,0.01282051282051282,0.02564102564102564,0.1282051282051282,0.46153846153846156,0.0641025641025641
EVALUATED20230603-a1r-nc-session1-m_transcript.csv,0.06140350877192982,0.07894736842105263,0.13157894736842105,0.05263157894736842,0.05263157894736842,0.03508771929824561,0.017543859649122806,0.543859649122807,0.02631578947368421
EVALUATED20230606-a1r-nc-session1-a_transcript.csv,0.0761904761904762,0.05714285714285714,0.26666666666666666,0.009523809523809525,0.02857142857142857,0.0,0.05714285714285714,0.47619047619047616,0.02857142857142857
EVALUATED20230603-a1r-nc-session1-q_transcript.csv,0.10975609756097561,0.06097560975609756,0.23170731707317074,0.012195121951219513,0.012195121951219513,0.036585365853658534,0.0,0.4878048780487805,0.04878048780487805
EVALUATED20230606-a1r-yc-session1-f_transcript.csv,0.11965811965811966,0.042735042735042736,0.15384615384615385,0.042735042735042736,0.03418803418803419,0.017094017094017096,0.10256410256410256,0.4017094017094017,0.08547008547008547
EVALUATED20230606-a1r-nc-session1-i_transcript.csv,0.10526315789473684,0.08421052631578947,0.30526315789473685,0.021052631578947368,0.021052631578947368,0.042105263157894736,0.042105263157894736,0.37894736842105264,0.0
EVALUATED20230606-a1r-nc-session1-f_transcript.csv,0.13043478260869565,0.08695652173913043,0.2608695652173913,0.0,0.0,0.0,0.043478260869565216,0.43478260869565216,0.043478260869565216
EVALUATED20230606-a1r-yc-session1-i_transcript.csv,0.12037037037037036,0.08333333333333333,0.14814814814814814,0.06481481481481481,0.018518518518518517,0.018518518518518517,0.05555555555555555,0.46296296296296297,0.027777777777777776
EVALUATED20230606-a1r-yc-session1-a_transcript.csv,0.03333333333333333,0.1,0.2,0.03333333333333333,0.0,0.06666666666666667,0.0,0.5666666666666667,0.0
EVALUATED20230606-a1r-nc-session1-n_transcript.csv,0.04819277108433735,0.03614457831325301,0.12048192771084337,0.08433734939759036,0.04819277108433735,0.024096385542168676,0.012048192771084338,0.5903614457831325,0.03614457831325301
EVALUATED20230606-a1r-nc-session1-g_transcript.csv,0.03896103896103896,0.05194805194805195,0.2597402597402597,0.025974025974025976,0.012987012987012988,0.025974025974025976,0.0,0.5714285714285714,0.012987012987012988
EVALUATED20230606-a1r-yc-session1-h_transcript.csv,0.06741573033707865,0.056179775280898875,0.2247191011235955,0.02247191011235955,0.02247191011235955,0.033707865168539325,0.033707865168539325,0.5168539325842697,0.02247191011235955
EVALUATED20230603-a1r-nc-session1-a_transcript .csv,0.04477611940298507,0.05970149253731343,0.23880597014925373,0.014925373134328358,0.0,0.029850746268656716,0.029850746268656716,0.5223880597014925,0.05970149253731343
EVALUATED20230606-a1r-yc-session1-g_transcript.csv,0.028037383177570093,0.102803738317757,0.18691588785046728,0.009345794392523364,0.028037383177570093,0.056074766355140186,0.028037383177570093,0.5514018691588785,0.009345794392523364
EVALUATED20230606-a1r-nc-session1-h_transcript.csv,0.0821917808219178,0.0684931506849315,0.1232876712328767,0.0410958904109589,0.0,0.0136986301369863,0.0136986301369863,0.6027397260273972,0.0547945205479452
EVALUATED20230603-a1r-nc-session1-p_transcript.csv,0.02857142857142857,0.08571428571428572,0.22857142857142856,0.05714285714285714,0.04285714285714286,0.04285714285714286,0.0,0.5142857142857142,0.0
EVALUATED20230606-a1r-nc-session1-j_transcript.csv,0.0,0.13636363636363635,0.045454545454545456,0.0,0.0,0.0,0.0,0.7727272727272727,0.045454545454545456
EVALUATED20230606-a1r-yc-session1-e_transcript.csv,0.13636363636363635,0.09090909090909091,0.25,0.0,0.045454545454545456,0.0,0.045454545454545456,0.3409090909090909,0.09090909090909091
EVALUATED20230606-a1r-yc-session1-m_transcript.csv,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1
EVALUATED20230606-a1r-nc-session1-b_transcript.csv,0.029850746268656716,0.11940298507462686,0.16417910447761194,0.07462686567164178,0.014925373134328358,0.014925373134328358,0.0,0.5373134328358209,0.04477611940298507
EVALUATED20230606-a1r-nc-session1-m_transcript.csv,0.06493506493506493,0.07792207792207792,0.2077922077922078,0.025974025974025976,0.0,0.03896103896103896,0.0,0.5454545454545454,0.03896103896103896
EVALUATED20230606-a1r-yc-session1-b_transcript.csv,0.08620689655172414,0.02586206896551724,0.21551724137931033,0.1206896551724138,0.008620689655172414,0.02586206896551724,0.0603448275862069,0.39655172413793105,0.0603448275862069
EVALUATED20230606-a1r-yc-session1-j_transcript.csv,0.0759493670886076,0.056962025316455694,0.23417721518987342,0.0949367088607595,0.02531645569620253,0.006329113924050633,0.0189873417721519,0.4240506329113924,0.06329113924050633
EVALUATED20230606-a1r-nc-session1-e_transcript.csv,0.05785123966942149,0.05785123966942149,0.19008264462809918,0.049586776859504134,0.01652892561983471,0.04132231404958678,0.01652892561983471,0.512396694214876,0.05785123966942149
EVALUATED20230606-a1r-yc-session1-k_transcript.csv,0.05063291139240506,0.10126582278481013,0.20253164556962025,0.012658227848101266,0.012658227848101266,0.02531645569620253,0.012658227848101266,0.5189873417721519,0.06329113924050633
EVALUATED20230606-a1r-nc-session1-d_transcript.csv,0.08,0.08,0.36,0.0,0.0,0.0,0.0,0.48,0.0
EVALUATED20230606-a1r-nc-session1-l_transcript.csv,0.12903225806451613,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.41935483870967744,0.06451612903225806
EVALUATED20230606-a1r-yc-session1-c_transcript.csv,0.06818181818181818,0.022727272727272728,0.22727272727272727,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.0,0.5227272727272727,0.06818181818181818
EVALUATED20230606-a1r-yc-session1-l_transcript.csv,0.06666666666666667,0.06666666666666667,0.08333333333333333,0.06666666666666667,0.016666666666666666,0.05,0.016666666666666666,0.6,0.03333333333333333
EVALUATED20230606-a1r-nc-session1-c_transcript.csv,0.0821917808219178,0.0410958904109589,0.2465753424657534,0.0273972602739726,0.0547945205479452,0.0273972602739726,0.0,0.5205479452054794,0.0
EVALUATED20230606-a1r-nc-session1-k_transcript.csv,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.0,0.0,0.0,0.0,0.47058823529411764,0.0
EVALUATED20230606-a1r-yc-session1-d_transcript.csv,0.03571428571428571,0.07142857142857142,0.23214285714285715,0.03571428571428571,0.017857142857142856,0.05357142857142857,0.017857142857142856,0.5,0.03571428571428571
